Epoch,Train Loss,Train Acc,Val Loss,Val Acc,Best Model
12,1.8170970678329468,42.1792618629174,1.9915282726287842,43.862068965517246,None
13,1.786503553390503,42.06209724663152,1.953442096710205,46.758620689655174,None
14,1.7411141395568848,43.81956649091974,1.9130823612213135,49.93103448275862,None
15,1.7096896171569824,44.463971880492096,1.8704980611801147,52.82758620689655,None
1,2.2065067291259766,11.950790861159929,2.1843321323394775,11.172413793103448,None
2,2.1854491233825684,14.938488576449913,2.126399517059326,18.068965517241377,None
3,2.076056480407715,23.14001171646163,1.956170678138733,45.10344827586207,None
4,1.8982149362564087,34.797891036906854,1.7156622409820557,50.06896551724138,None
5,1.7077467441558838,40.480374926772114,1.499141812324524,52.55172413793103,None
6,1.5371431112289429,43.58523725834798,1.351304531097412,51.724137931034484,None
7,1.3794201612472534,49.502050380785,1.180712103843689,55.172413793103445,None
8,1.2776964902877808,50.02929115407147,1.072251796722412,57.37931034482758,None
9,1.1619805097579956,55.65319273579379,0.9998077154159546,58.896551724137936,None
10,1.0492044687271118,58.523725834797894,0.9856225848197937,59.724137931034484,None
11,0.9761500358581543,58.99238429994141,1.020512342453003,58.758620689655174,None
12,0.9029649496078491,62.80023432923257,0.9504792094230652,62.89655172413793,None
13,0.8081708550453186,66.02226127709432,0.9304709434509277,64.0,None
14,0.7568999528884888,68.13122437024019,0.968720018863678,64.6896551724138,None
15,0.7021257877349854,68.95137668424137,1.0655285120010376,62.758620689655174,None
1,2.2050347328186035,11.892208553016989,2.1876325607299805,20.551724137931036,None
2,2.1388442516326904,18.98066783831283,2.1494228839874268,28.27586206896552,None
3,2.0274717807769775,27.885178676039835,2.077996253967285,36.41379310344828,None
4,1.891046166419983,30.638547158758055,1.9869403839111328,46.06896551724138,None
5,1.7610455751419067,38.0199179847686,1.8870031833648682,49.93103448275862,None
6,1.6129239797592163,45.0497949619215,1.7747658491134644,52.41379310344828,None
7,1.4689879417419434,52.13825424721734,1.6422075033187866,56.27586206896552,None
8,1.3651357889175415,53.895723491505564,1.4921479225158691,64.82758620689654,None
9,1.245755672454834,57.64499121265377,1.3336108922958374,66.20689655172414,None
10,1.1575288772583008,59.168131224370235,1.1977969408035278,66.62068965517241,None
11,1.055949330329895,62.91739894551846,1.0911067724227905,67.3103448275862,None
12,0.9638718962669373,65.8465143526655,1.0064293146133423,68.0,None
13,0.882176399230957,67.31107205623901,0.9475826621055603,69.37931034482759,None
14,0.8103228211402893,70.53309900410076,0.8711388111114502,72.27586206896551,None
15,0.7156628966331482,74.51669595782073,0.8406059145927429,70.48275862068965,None
1,2.2032787799835205,10.896309314586995,2.1956779956817627,11.172413793103448,None
2,2.1616692543029785,17.164616285881664,2.1905362606048584,11.172413793103448,None
3,2.1212403774261475,26.18629173989455,2.1815943717956543,12.0,None
4,2.071863889694214,31.165787932044527,2.16859769821167,16.137931034482758,None
5,2.0173542499542236,33.50908025776216,2.1517887115478516,20.96551724137931,None
6,1.9653072357177734,37.90275336848271,2.1310808658599854,27.86206896551724,None
7,1.8983969688415527,42.1792618629174,2.106003761291504,34.758620689655174,None
8,1.8462330102920532,42.35500878734622,2.0763261318206787,41.93103448275862,None
9,1.78457510471344,45.284124194493266,2.0418131351470947,48.0,None
10,1.7317289113998413,48.09607498535443,2.0026135444641113,52.82758620689655,None
11,1.6976169347763062,47.334504979496195,1.9580062627792358,55.72413793103448,None
12,1.624695062637329,49.44346807264206,1.9085147380828857,57.37931034482758,None
13,1.5786278247833252,49.44346807264206,1.8550728559494019,59.44827586206897,None
14,1.51459538936615,52.95840656121851,1.798365592956543,60.827586206896555,None
15,1.4603233337402344,53.77855887521969,1.739061713218689,62.206896551724135,None
1,2.2048277854919434,10.837727006444053,2.1830666065216064,12.689655172413794,None
2,2.131965160369873,18.45342706502636,2.0952839851379395,37.37931034482759,None
3,1.9275388717651367,32.571763327475104,1.916398048400879,51.310344827586206,None
4,1.6663168668746948,45.0497949619215,1.6791930198669434,56.55172413793104,None
5,1.456177830696106,48.56473345049795,1.4501137733459473,56.96551724137932,None
6,1.2248708009719849,54.42296426479203,1.2687221765518188,58.758620689655174,None
7,1.073965072631836,59.75395430579965,1.0833691358566284,64.0,None
8,0.9521783590316772,61.15992970123023,0.9916483759880066,68.0,None
9,0.864560067653656,65.61218512009374,0.9814630150794983,66.75862068965517,None
10,0.7667558193206787,69.53719976567076,0.8683900237083435,68.82758620689656,None
11,0.6804600358009338,72.99355594610427,0.8415508270263672,69.37931034482759,None
12,0.5629855990409851,78.14879906268307,0.8915677070617676,68.0,None
13,0.5230027437210083,79.37902753368483,0.9200804829597473,70.06896551724138,None
14,0.4348110556602478,83.24545987111892,0.9488100409507751,70.06896551724138,None
15,0.39069369435310364,85.76449912126537,0.8927673697471619,71.86206896551724,None
1,2.203275680541992,11.540714704159344,2.187138557434082,15.03448275862069,None
2,2.1272084712982178,25.77621558289397,2.1566274166107178,42.62068965517241,None
3,1.9977366924285889,33.977738722905684,2.0954599380493164,50.206896551724135,None
4,1.8174995183944702,44.05389572349151,1.9989782571792603,54.344827586206904,None
5,1.6651122570037842,47.45166959578208,1.8779820203781128,54.48275862068965,None
6,1.503917932510376,50.61511423550088,1.7364065647125244,57.931034482758626,None
7,1.3820996284484863,52.196836555360285,1.5899865627288818,61.51724137931035,None
8,1.2024434804916382,58.758055067369654,1.4522815942764282,61.6551724137931,None
9,1.1185791492462158,58.58230814294083,1.306436538696289,63.310344827586206,None
10,1.000509262084961,63.67896895137668,1.1462368965148926,68.82758620689656,None
11,0.9231380224227905,65.20210896309314,1.0284746885299683,71.17241379310344,None
12,0.8338345289230347,67.7211482132396,0.9704065918922424,72.13793103448276,None
13,0.7492853403091431,71.06033977738723,0.9014276266098022,72.13793103448276,None
14,0.6639175415039062,74.10661980082016,0.8252847790718079,73.51724137931035,None
15,0.6066174507141113,77.6215582893966,0.7881964445114136,73.37931034482759,None
1,2.2052555084228516,10.837727006444053,2.195681095123291,11.172413793103448,None
2,2.176067590713501,15.934387814879905,2.191106081008911,12.275862068965518,None
3,2.1583497524261475,18.043350908025776,2.184995651245117,17.379310344827587,None
4,2.1283769607543945,23.667252489748098,2.177168369293213,20.275862068965516,None
5,2.0984578132629395,27.885178676039835,2.167145013809204,22.482758620689655,None
6,2.063323974609375,29.935559461042764,2.1541173458099365,25.103448275862068,None
7,2.021976947784424,35.1493848857645,2.1372926235198975,28.000000000000004,None
8,1.9879597425460815,34.91505565319273,2.11626935005188,31.310344827586206,None
9,1.9485316276550293,36.789689513766845,2.0904290676116943,35.724137931034484,None
10,1.906594157218933,36.49677797305213,2.059481143951416,38.62068965517241,None
11,1.867690086364746,38.0199179847686,2.0239362716674805,42.3448275862069,None
12,1.825591802597046,40.77328646748682,1.9845335483551025,44.689655172413794,None
13,1.7895469665527344,40.36321031048623,1.9423811435699463,48.41379310344828,None
14,1.732466697692871,44.40538957234915,1.8974401950836182,51.58620689655172,None
15,1.6985896825790405,44.288224956063274,1.850544810295105,53.51724137931034,None
1,2.205235242843628,11.013473930872877,2.1827142238616943,11.03448275862069,None
2,2.166865587234497,15.52431165787932,2.1007742881774902,31.310344827586206,None
3,2.0350303649902344,28.705330990041006,1.8910574913024902,38.48275862068966,None
4,1.829094648361206,35.85237258347979,1.6903256177902222,39.310344827586206,None
5,1.6348055601119995,42.06209724663152,1.4464834928512573,50.3448275862069,None
6,1.4535425901412964,45.928529584065615,1.2744534015655518,52.82758620689655,None
7,1.2900536060333252,49.73637961335677,1.1663641929626465,52.82758620689655,None
8,1.168474793434143,54.48154657293497,1.0723601579666138,57.24137931034483,None
9,1.0563764572143555,56.76625659050967,0.9894031882286072,62.206896551724135,None
10,0.97281414270401,59.519625073227886,0.9311761856079102,62.89655172413793,None
11,0.8618044853210449,64.2647920328061,0.8671050667762756,67.86206896551724,None
12,0.7656837701797485,67.77973052138255,0.9408366680145264,65.10344827586206,None
13,0.7145373225212097,71.47041593438782,0.8937036395072937,68.55172413793103,None
14,0.6265481114387512,74.57527826596368,1.0812259912490845,62.206896551724135,None
15,0.5703526735305786,77.44581136496778,0.9774112105369568,67.0344827586207,None
1,2.2113325595855713,9.84182776801406,2.189110040664673,17.655172413793103,None
2,2.1492724418640137,18.629173989455182,2.1520180702209473,23.03448275862069,None
3,2.035679817199707,29.115407147041594,2.0848193168640137,38.62068965517241,None
4,1.8754456043243408,36.37961335676626,1.9875158071517944,47.724137931034484,None
5,1.7436943054199219,39.42589338019918,1.8824042081832886,55.86206896551724,None
6,1.5903582572937012,47.21734036321031,1.7666257619857788,60.41379310344828,None
7,1.441545844078064,50.497949619215,1.6176316738128662,59.724137931034484,None
8,1.3058617115020752,55.067369654364384,1.4694066047668457,62.3448275862069,None
9,1.1950874328613281,57.41066198008201,1.3337689638137817,63.172413793103445,None
10,1.085263967514038,60.74985354422964,1.1979273557662964,64.13793103448275,None
11,0.9860262274742126,63.620386643233736,1.0848443508148193,67.72413793103448,None
12,0.8913325071334839,67.01816051552431,1.0037381649017334,69.37931034482759,None
13,0.8280985951423645,69.36145284124194,0.9170362949371338,70.62068965517241,None
14,0.7477478981018066,71.99765670767428,0.8560417890548706,73.51724137931035,None
15,0.6714911460876465,75.16110134739309,0.8564193248748779,71.58620689655173,None
1,2.2024223804473877,11.482132396016404,2.1941635608673096,11.172413793103448,None
2,2.1650378704071045,17.223198594024606,2.1888620853424072,12.413793103448276,None
3,2.1255338191986084,25.13181019332162,2.1803760528564453,21.517241379310345,None
4,2.0826056003570557,29.994141769185706,2.168405055999756,27.86206896551724,None
5,2.028688669204712,34.32923257176333,2.1521177291870117,33.6551724137931,None
6,1.9780261516571045,37.19976567076743,2.130847215652466,41.241379310344826,None
7,1.9088103771209717,41.476274165202106,2.104067802429199,47.724137931034484,None
8,1.857447862625122,41.18336262448741,2.071972131729126,51.724137931034484,None
9,1.7950347661972046,44.698301113063856,2.0348730087280273,55.44827586206896,None
10,1.7516231536865234,46.397188049209134,1.9931561946868896,58.620689655172406,None
11,1.682949185371399,46.80726420620972,1.9467839002609253,59.03448275862069,None
12,1.6439905166625977,47.10017574692443,1.8971012830734253,59.17241379310345,None
13,1.596700668334961,49.03339191564148,1.842957615852356,59.862068965517246,None
14,1.5230997800827026,53.13415348564734,1.7851191759109497,60.0,None
15,1.4852482080459595,53.13415348564734,1.7248265743255615,61.241379310344826,None
1,2.1986067295074463,10.720562390158172,2.1793622970581055,14.06896551724138,None
2,2.1192595958709717,21.26537785588752,2.065351963043213,47.86206896551724,None
3,1.8650330305099487,37.258347978910365,1.8572609424591064,46.89655172413793,None
4,1.5919837951660156,45.22554188635032,1.6798619031906128,47.44827586206897,None
5,1.3758968114852905,49.619214997070884,1.4226634502410889,60.827586206896555,None
6,1.2400410175323486,54.36438195664909,1.2603455781936646,61.37931034482759,None
7,1.0034456253051758,62.56590509666081,1.2426893711090088,55.31034482758621,None
8,0.95770663022995,62.15582893966022,1.0218639373779297,66.3448275862069,None
9,0.8161150813102722,67.66256590509666,0.8487235903739929,72.55172413793105,None
10,0.7433483004570007,71.294669009959,0.7881039381027222,73.51724137931035,None
11,0.6666629314422607,74.28236672524898,0.8143773674964905,71.03448275862068,None
12,0.5652320981025696,78.55887521968366,0.8630409836769104,70.34482758620689,None
13,0.5011498332023621,80.4920913884007,0.882209837436676,70.48275862068965,None
14,0.42260345816612244,85.9402460456942,0.843887209892273,74.89655172413792,best_model_epoch14.pth
15,0.37596583366394043,86.46748681898066,0.9070399403572083,72.0,None
1,2.201490879058838,10.369068541300527,2.1867787837982178,14.482758620689657,None
2,2.1196327209472656,25.014645577035736,2.149824380874634,31.724137931034484,None
3,1.9731731414794922,35.20796719390744,2.068580389022827,47.03448275862069,None
4,1.7947503328323364,42.99941417691857,1.9533275365829468,51.86206896551724,None
5,1.6235854625701904,45.928529584065615,1.8134464025497437,56.27586206896552,None
6,1.4552977085113525,50.96660808435852,1.6692780256271362,60.0,None
7,1.290557861328125,56.239015817223205,1.5202211141586304,62.06896551724138,None
8,1.1595262289047241,57.11775043936731,1.3779231309890747,64.6896551724138,None
9,1.0306050777435303,61.45284124194493,1.2478079795837402,65.79310344827586,None
10,0.9243332147598267,64.44053895723492,1.1528542041778564,65.51724137931035,None
11,0.862545371055603,65.90509666080844,1.0376795530319214,68.96551724137932,None
12,0.7818495035171509,68.59988283538372,0.9732796549797058,69.93103448275862,None
13,0.6971867680549622,72.23198594024605,0.9157827496528625,70.89655172413794,None
14,0.6342273354530334,74.80960749853544,0.853789210319519,72.6896551724138,None
15,0.5889487266540527,77.27006444053896,0.8225646615028381,73.6551724137931,None
1,2.205164909362793,12.185120093731692,2.1947779655456543,13.10344827586207,None
2,2.166945457458496,16.695957820738137,2.1894493103027344,17.655172413793103,None
3,2.1326301097869873,25.89338019917985,2.1816656589508057,21.103448275862068,None
4,2.094723701477051,31.86877562975981,2.170571804046631,26.068965517241377,None
5,2.051485300064087,35.73520796719391,2.1554722785949707,31.310344827586206,None
6,1.9995852708816528,38.37141183362625,2.1356163024902344,34.48275862068966,None
7,1.9451936483383179,42.00351493848858,2.1100120544433594,40.689655172413794,None
8,1.89867103099823,41.94493263034564,2.078188180923462,47.172413793103445,None
9,1.8355019092559814,43.64381956649092,2.0401906967163086,51.44827586206897,None
10,1.7872692346572876,45.577035735207964,1.996237874031067,53.37931034482759,None
11,1.7253808975219727,44.522554188635034,1.9468525648117065,53.93103448275862,None
12,1.670365333557129,47.27592267135325,1.8927973508834839,55.03448275862068,None
13,1.59693443775177,49.91212653778559,1.8348058462142944,56.55172413793104,None
14,1.5569888353347778,51.72817809021676,1.773561716079712,57.103448275862064,None
15,1.5085182189941406,51.90392501464558,1.710669994354248,57.793103448275865,None
1,2.205874443054199,11.775043936731107,2.175595283508301,12.551724137931034,None
2,2.143467664718628,17.398945518453427,2.0867114067077637,26.620689655172413,None
3,1.974355936050415,30.228471001757466,1.8716163635253906,28.000000000000004,None
4,1.8578698635101318,32.04452255418864,1.6242663860321045,43.862068965517246,None
5,1.6011704206466675,42.35500878734622,1.5476539134979248,41.793103448275865,None
6,1.4415925741195679,47.39308728763913,1.2600094079971313,52.96551724137931,None
7,1.2432650327682495,53.3684827182191,1.112359881401062,54.75862068965517,None
8,1.1246193647384644,54.42296426479203,1.0411492586135864,59.17241379310345,None
9,0.9891260862350464,60.105448154657296,1.037553071975708,60.827586206896555,None
10,0.9043221473693848,60.98418277680141,1.06010901927948,60.96551724137931,None
11,0.8415201902389526,64.73345049794962,1.1320469379425049,59.310344827586206,None
12,0.7473968863487244,68.13122437024019,1.1264872550964355,62.48275862068966,None
13,0.665292501449585,71.5875805506737,0.985222578048706,66.62068965517241,None
14,0.5897595882415771,74.34094903339191,0.9836976528167725,68.41379310344827,None
15,0.5569783449172974,77.79730521382542,1.0887123346328735,66.3448275862069,None
1,2.205477714538574,10.310486233157587,2.1886167526245117,12.0,None
2,2.1453747749328613,20.152314001171646,2.143871307373047,25.103448275862068,None
3,1.9857888221740723,28.588166373755126,2.0527966022491455,46.758620689655174,None
4,1.8244621753692627,36.84827182190978,1.9352338314056396,51.86206896551724,None
5,1.6428624391555786,44.22964264792032,1.8209959268569946,58.06896551724138,None
6,1.4713410139083862,49.56063268892794,1.6780651807785034,61.6551724137931,None
7,1.3011301755905151,56.59050966608085,1.5015443563461304,61.6551724137931,None
8,1.1733379364013672,58.523725834797894,1.3182791471481323,62.48275862068966,None
9,1.041365146636963,62.44874048037493,1.1626311540603638,65.10344827586206,None
10,0.9396935701370239,65.26069127123608,1.073257327079773,67.72413793103448,None
11,0.8569371700286865,67.77973052138255,1.0041964054107666,67.44827586206897,None
12,0.7521557807922363,73.22788517867605,0.908038854598999,69.37931034482759,None
13,0.6681334972381592,76.68424135910955,0.8485262393951416,72.0,None
14,0.5883299708366394,79.61335676625659,0.8542917966842651,70.62068965517241,None
15,0.5358849763870239,81.01933216168717,0.8849430680274963,68.55172413793103,None
1,2.2012059688568115,11.189220855301699,2.1943776607513428,11.172413793103448,None
2,2.160372018814087,20.44522554188635,2.1887989044189453,11.172413793103448,None
3,2.114954948425293,26.59636789689514,2.179603099822998,13.10344827586207,None
4,2.054429531097412,32.86467486818981,2.165055751800537,18.758620689655174,None
5,1.9853013753890991,37.31693028705331,2.145021438598633,23.724137931034484,None
6,1.9205230474472046,38.60574106619801,2.1196491718292236,28.000000000000004,None
7,1.8554933071136475,38.84007029876977,2.0884385108947754,34.62068965517241,None
8,1.7898491621017456,43.05799648506151,2.051121950149536,40.41379310344828,None
9,1.717073917388916,44.63971880492091,2.0076029300689697,45.37931034482759,None
10,1.6628215312957764,46.80726420620972,1.9593791961669922,48.689655172413794,None
11,1.5924984216690063,48.974809607498536,1.907142162322998,54.344827586206904,None
12,1.534299373626709,50.26362038664324,1.8510271310806274,56.68965517241379,None
13,1.4520183801651,52.196836555360285,1.7914190292358398,58.758620689655174,None
14,1.4143179655075073,53.837141183362625,1.7285743951797485,62.06896551724138,None
15,1.3340709209442139,56.29759812536614,1.6638604402542114,63.310344827586206,None
1,2.198824405670166,11.950790861159929,2.1743216514587402,29.24137931034483,None
2,2.1074090003967285,21.558289396602227,2.070066213607788,30.482758620689655,None
3,1.864128828048706,32.2788517867604,1.834665298461914,45.37931034482759,None
4,1.5767552852630615,43.52665495020504,1.5699214935302734,56.27586206896552,None
5,1.3004045486450195,51.84534270650264,1.3571375608444214,59.310344827586206,None
6,1.121929407119751,56.121851200937314,1.1401050090789795,60.96551724137931,None
7,0.954670250415802,61.804335090802574,1.0774400234222412,59.03448275862069,None
8,0.8202006816864014,66.60808435852373,0.9893966317176819,62.62068965517241,None
9,0.7320994734764099,68.65846514352666,1.113822102546692,59.724137931034484,None
10,0.6666393280029297,72.1734036321031,0.8884797692298889,68.6896551724138,None
11,0.6003724932670593,74.39953134153485,0.8564449548721313,69.51724137931035,None
12,0.5172438621520996,78.44171060339778,1.2843496799468994,57.931034482758626,None
13,0.47270524501800537,80.66783831282952,0.9421090483665466,68.55172413793103,None
14,0.4054604470729828,84.59285295840657,0.9136046171188354,70.62068965517241,None
15,0.3381069600582123,86.58465143526655,1.0643254518508911,65.93103448275862,None
1,2.201746940612793,12.243702401874634,2.184311866760254,31.17241379310345,None
2,2.120755672454834,24.897480960749853,2.1425514221191406,35.310344827586206,None
3,1.9594345092773438,35.4422964264792,2.0528550148010254,40.827586206896555,None
4,1.7548961639404297,41.12478031634446,1.9257062673568726,49.51724137931034,None
5,1.5631364583969116,47.39308728763913,1.7936995029449463,53.93103448275862,None
6,1.3840687274932861,52.84124194493263,1.6489038467407227,56.827586206896555,None
7,1.2027496099472046,57.76215582893967,1.4703313112258911,65.37931034482759,None
8,1.0780632495880127,61.511423550087876,1.304560899734497,70.89655172413794,None
9,0.9496800899505615,64.67486818980667,1.162093997001648,71.58620689655173,None
10,0.8486340045928955,68.13122437024019,1.0334519147872925,72.0,None
11,0.7471294403076172,71.8804920913884,0.9449790120124817,72.27586206896551,None
12,0.662014365196228,74.51669595782073,0.8833386898040771,73.6551724137931,None
13,0.5874436497688293,77.97305213825425,0.8418191075325012,72.55172413793105,None
14,0.5092028975486755,81.01933216168717,0.8033061623573303,73.24137931034483,None
15,0.44530075788497925,83.6555360281195,0.7869307994842529,72.9655172413793,None
1,2.2000696659088135,11.072056239015819,2.193577527999878,19.310344827586206,None
2,2.1661794185638428,17.984768599882837,2.1889445781707764,30.20689655172414,None
3,2.1369476318359375,25.717633274751023,2.18255877494812,36.137931034482754,None
4,2.1101772785186768,28.881077914469834,2.1736011505126953,40.689655172413794,None
5,2.0694620609283447,33.62624487404804,2.161072254180908,45.6551724137931,None
6,2.0304007530212402,36.96543643819567,2.144090175628662,50.758620689655174,None
7,1.9788172245025635,42.472173403632105,2.1224982738494873,53.241379310344826,None
8,1.924346923828125,44.63971880492091,2.096083402633667,53.6551724137931,None
9,1.8781757354736328,44.112478031634446,2.0639450550079346,53.37931034482759,None
10,1.819430947303772,46.80726420620972,2.0255892276763916,54.344827586206904,None
11,1.7468528747558594,49.38488576449912,1.980931282043457,55.44827586206896,None
12,1.6876957416534424,51.14235500878734,1.9299641847610474,56.137931034482754,None
13,1.6389925479888916,50.26362038664324,1.872336506843567,56.41379310344827,None
14,1.5683462619781494,50.61511423550088,1.8081153631210327,56.68965517241379,None
15,1.501765251159668,51.7867603983597,1.7389111518859863,56.96551724137932,None
1,2.204853057861328,10.837727006444053,2.1786303520202637,18.482758620689655,None
2,2.142263650894165,18.98066783831283,2.0516068935394287,30.06896551724138,None
3,1.939070701599121,29.935559461042764,1.8636306524276733,28.413793103448278,None
4,1.7321094274520874,39.13298183948448,1.5283873081207275,42.896551724137936,None
5,1.5161502361297607,42.06209724663152,1.282903790473938,58.620689655172406,None
6,1.299752950668335,48.2132396016403,1.2281460762023926,52.82758620689655,None
7,1.1542506217956543,54.36438195664909,1.2079933881759644,58.06896551724138,None
8,1.0274043083190918,58.69947275922671,1.0803005695343018,61.51724137931035,None
9,0.941283106803894,59.69537199765671,0.9749042987823486,64.55172413793103,None
10,0.8539498448371887,64.90919742237844,0.999487042427063,64.41379310344828,None
11,0.7454196810722351,68.89279437609842,1.1027663946151733,62.3448275862069,None
12,0.6419452428817749,73.63796133567662,1.0576738119125366,65.24137931034483,None
13,0.5663817524909973,77.79730521382542,0.9714475870132446,69.37931034482759,None
14,0.4933091700077057,81.37082601054482,1.2232167720794678,63.58620689655172,None
15,0.4513304829597473,82.19097832454598,1.206288456916809,65.10344827586206,None
1,2.20721435546875,11.072056239015819,2.1836061477661133,11.724137931034482,None
2,2.118036985397339,21.441124780316343,2.1271157264709473,28.68965517241379,None
3,1.931762933731079,38.60574106619801,2.014235496520996,40.96551724137931,None
4,1.7009011507034302,46.51435266549502,1.8740863800048828,52.275862068965516,None
5,1.4833418130874634,50.26362038664324,1.7163621187210083,56.96551724137932,None
6,1.2906419038772583,54.54012888107791,1.5342189073562622,62.206896551724135,None
7,1.1157528162002563,59.40246045694201,1.3487482070922852,66.3448275862069,None
8,0.9761053323745728,63.09314586994728,1.1780343055725098,66.20689655172414,None
9,0.8547292351722717,67.25248974809608,1.063259243965149,68.0,None
10,0.7387058138847351,71.70474516695958,0.9590103626251221,69.51724137931035,None
11,0.6714467406272888,72.40773286467487,0.9185070991516113,70.20689655172414,None
12,0.5734130144119263,78.50029291154071,0.8150594234466553,72.82758620689656,None
13,0.5098990797996521,80.31634446397187,0.8375329375267029,71.03448275862068,None
14,0.4296089708805084,84.12419449326303,0.8106924295425415,73.10344827586206,None
15,0.3740480840206146,86.58465143526655,0.8299689292907715,72.6896551724138,None
1,2.2002594470977783,11.950790861159929,2.1934571266174316,11.724137931034482,None
2,2.161774158477783,20.26947861745753,2.1882007122039795,20.137931034482758,None
3,2.1204161643981934,28.822495606326886,2.1796281337738037,37.37931034482759,None
4,2.071040391921997,34.68072642062097,2.166132926940918,43.862068965517246,None
5,2.0030834674835205,42.00351493848858,2.1473209857940674,46.758620689655174,None
6,1.9461946487426758,42.06209724663152,2.1228368282318115,51.58620689655172,None
7,1.87116277217865,46.104276508494436,2.092129945755005,54.62068965517241,None
8,1.8034473657608032,47.10017574692443,2.0548760890960693,57.655172413793096,None
9,1.7187118530273438,50.43936731107206,2.0108866691589355,58.758620689655174,None
10,1.6492310762405396,52.899824253075565,1.9600204229354858,59.44827586206897,None
1,2.206960678100586,10.017574692442881,2.185523748397827,25.655172413793103,best_model_epoch1.pth
2,2.1361405849456787,21.382542472173405,2.1043496131896973,33.793103448275865,best_model_epoch2.pth
3,1.9841145277023315,27.592267135325134,2.0001728534698486,37.24137931034483,best_model_epoch3.pth
4,1.7682366371154785,38.3128295254833,1.7998203039169312,55.86206896551724,best_model_epoch4.pth
5,1.5744361877441406,43.116578793204454,1.5830858945846558,61.37931034482759,best_model_epoch5.pth
6,1.4019843339920044,49.73637961335677,1.3966984748840332,66.20689655172414,best_model_epoch6.pth
7,1.2150990962982178,55.067369654364384,1.2004915475845337,64.0,None
8,1.09590482711792,57.82073813708261,1.1353759765625,56.00000000000001,None
9,0.9632285833358765,63.03456356180433,1.0146708488464355,60.96551724137931,None
10,0.8779446482658386,65.26069127123608,0.8888494968414307,67.17241379310344,best_model_epoch10.pth
11,0.790915846824646,67.7211482132396,0.9229291677474976,66.06896551724138,None
